source_dataset,time,geo,iso_alpha,size_emp,nace_r2,indic_is,unit,value,status
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_PRDI,PC_ENT_AI_TANY,16.88,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_PRDI,PC_ENT_IUSE,1.82,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TANY,PC_ENT,10.69,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TANY,PC_ENT_IUSE,10.78,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TAR,PC_ENT,1.44,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TAR,PC_ENT_IUSE,1.46,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TGE2,PC_ENT,5.48,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TGE2,PC_ENT_IUSE,5.52,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TGE3,PC_ENT,2.78,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TGE3,PC_ENT_IUSE,2.8,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TIR,PC_ENT,2.76,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TIR,PC_ENT_IUSE,2.78,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TML,PC_ENT,2.86,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TML,PC_ENT_IUSE,2.88,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TNLG,PC_ENT,3.55,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TNLG,PC_ENT_IUSE,3.58,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TPA,PC_ENT,3.31,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TPA,PC_ENT_IUSE,3.33,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TSR,PC_ENT,3.02,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TSR,PC_ENT_IUSE,3.04,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TTM,PC_ENT,4.64,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TTM,PC_ENT_IUSE,4.67,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TX,PC_ENT,87.91,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-E,E_AI_TX,PC_ENT_IUSE,88.59,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_ADOWN,PC_ENT,1.29,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_ADOWN,PC_ENT_AI_TANY,15.95,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_ADOWN,PC_ENT_IUSE,1.3,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_AEXT,PC_ENT,2.63,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_AEXT,PC_ENT_AI_TANY,32.62,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_AEXT,PC_ENT_IUSE,2.66,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_AMOWN,PC_ENT,1.81,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_AMOWN,PC_ENT_AI_TANY,22.42,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_AMOWN,PC_ENT_IUSE,1.83,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_AOS,PC_ENT,1.59,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_AOS,PC_ENT_AI_TANY,19.76,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_AOS,PC_ENT_IUSE,1.61,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_ARDY,PC_ENT,4.68,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_ARDY,PC_ENT_AI_TANY,57.97,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_ARDY,PC_ENT_IUSE,4.73,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BCDP,PC_ENT,4.02,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BCDP,PC_ENT_AI_EC,45.36,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BCDP,PC_ENT_AI_TX,4.58,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BCDP,PC_ENT_IUSE,4.06,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BCST,PC_ENT,3.13,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BCST,PC_ENT_AI_EC,35.3,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BCST,PC_ENT_AI_TX,3.56,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BCST,PC_ENT_IUSE,3.16,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BDDT,PC_ENT,4.23,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BDDT,PC_ENT_AI_EC,47.67,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BDDT,PC_ENT_AI_TX,4.81,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BDDT,PC_ENT_IUSE,4.26,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BEC,PC_ENT,1.97,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BEC,PC_ENT_AI_EC,22.24,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BEC,PC_ENT_AI_TX,2.24,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BEC,PC_ENT_IUSE,1.99,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BINC,PC_ENT,4.05,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BINC,PC_ENT_AI_EC,45.68,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BINC,PC_ENT_AI_TX,4.61,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BINC,PC_ENT_IUSE,4.09,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BLE,PC_ENT,6.5,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BLE,PC_ENT_AI_EC,73.32,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BLE,PC_ENT_AI_TX,7.4,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BLE,PC_ENT_IUSE,6.56,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BLEG,PC_ENT,4.45,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BLEG,PC_ENT_AI_EC,50.26,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BLEG,PC_ENT_AI_TX,5.07,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BLEG,PC_ENT_IUSE,4.49,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BNU,PC_ENT,2.07,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BNU,PC_ENT_AI_EC,23.38,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BNU,PC_ENT_AI_TX,2.36,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_BNU,PC_ENT_IUSE,2.09,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_EC,PC_ENT,8.86,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_EC,PC_ENT_AI_TX,10.09,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_EC,PC_ENT_IUSE,8.94,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_P1GE2,PC_ENT,3.0,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_P1GE2,PC_ENT_AI_TANY,33.65,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_P1GE2,PC_ENT_IUSE,3.03,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_P1GE3,PC_ENT,1.46,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_P1GE3,PC_ENT_AI_TANY,16.34,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_P1GE3,PC_ENT_IUSE,1.47,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PBAM,PC_ENT,2.1,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PBAM,PC_ENT_AI_TANY,23.53,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PBAM,PC_ENT_IUSE,2.12,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PFIN,PC_ENT,1.85,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PFIN,PC_ENT_AI_TANY,20.72,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PFIN,PC_ENT_IUSE,1.86,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PITS,PC_ENT,2.07,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PITS,PC_ENT_AI_TANY,23.17,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PITS,PC_ENT_IUSE,2.09,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PLOG,PC_ENT,0.66,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PLOG,PC_ENT_AI_TANY,7.43,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PLOG,PC_ENT_IUSE,0.67,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PMS,PC_ENT,2.27,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PMS,PC_ENT_AI_TANY,25.39,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PMS,PC_ENT_IUSE,2.29,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PPP,PC_ENT,1.99,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PPP,PC_ENT_AI_TANY,22.35,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PPP,PC_ENT_IUSE,2.01,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PRDI,PC_ENT,1.34,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PRDI,PC_ENT_AI_TANY,15.06,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_PRDI,PC_ENT_IUSE,1.36,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TANY,PC_ENT,8.92,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TANY,PC_ENT_IUSE,9.0,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TAR,PC_ENT,1.02,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TAR,PC_ENT_IUSE,1.03,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TGE2,PC_ENT,4.5,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TGE2,PC_ENT_IUSE,4.53,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TGE3,PC_ENT,2.28,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TGE3,PC_ENT_IUSE,2.3,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TIR,PC_ENT,2.27,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TIR,PC_ENT_IUSE,2.29,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TML,PC_ENT,2.08,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TML,PC_ENT_IUSE,2.1,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TNLG,PC_ENT,3.12,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TNLG,PC_ENT_IUSE,3.15,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TPA,PC_ENT,2.41,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TPA,PC_ENT_IUSE,2.43,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TSR,PC_ENT,2.83,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TSR,PC_ENT_IUSE,2.86,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TTM,PC_ENT,3.94,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TTM,PC_ENT_IUSE,3.97,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TX,PC_ENT,89.61,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C-F,E_AI_TX,PC_ENT_IUSE,90.39,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_ADOWN,PC_ENT,0.76,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_ADOWN,PC_ENT_AI_TANY,11.6,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_ADOWN,PC_ENT_IUSE,0.78,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_AEXT,PC_ENT,2.98,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_AEXT,PC_ENT_AI_TANY,45.37,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_AEXT,PC_ENT_IUSE,3.02,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_AMOWN,PC_ENT,1.32,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_AMOWN,PC_ENT_AI_TANY,20.08,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_AMOWN,PC_ENT_IUSE,1.34,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_AOS,PC_ENT,1.01,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_AOS,PC_ENT_AI_TANY,15.35,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_AOS,PC_ENT_IUSE,1.02,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_ARDY,PC_ENT,3.81,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_ARDY,PC_ENT_AI_TANY,58.12,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_ARDY,PC_ENT_IUSE,3.87,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BCDP,PC_ENT,2.56,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BCDP,PC_ENT_AI_EC,32.89,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BCDP,PC_ENT_AI_TX,2.87,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BCDP,PC_ENT_IUSE,2.59,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BCST,PC_ENT,3.37,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BCST,PC_ENT_AI_EC,43.65,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BCST,PC_ENT_AI_TX,3.77,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BCST,PC_ENT_IUSE,3.41,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BDDT,PC_ENT,3.22,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BDDT,PC_ENT_AI_EC,41.79,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BDDT,PC_ENT_AI_TX,3.61,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BDDT,PC_ENT_IUSE,3.26,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BEC,PC_ENT,1.1,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BEC,PC_ENT_AI_EC,13.69,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BEC,PC_ENT_AI_TX,1.23,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BEC,PC_ENT_IUSE,1.11,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BINC,PC_ENT,3.17,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BINC,PC_ENT_AI_EC,41.13,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BINC,PC_ENT_AI_TX,3.55,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BINC,PC_ENT_IUSE,3.21,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BLE,PC_ENT,5.07,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BLE,PC_ENT_AI_EC,65.71,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BLE,PC_ENT_AI_TX,5.67,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BLE,PC_ENT_IUSE,5.13,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BLEG,PC_ENT,3.23,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BLEG,PC_ENT_AI_EC,41.82,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BLEG,PC_ENT_AI_TX,3.61,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BLEG,PC_ENT_IUSE,3.26,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BNU,PC_ENT,1.27,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BNU,PC_ENT_AI_EC,16.51,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BNU,PC_ENT_AI_TX,1.42,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_BNU,PC_ENT_IUSE,1.29,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_EC,PC_ENT,7.71,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_EC,PC_ENT_AI_TX,8.63,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_EC,PC_ENT_IUSE,7.81,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_P1GE2,PC_ENT,2.44,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_P1GE2,PC_ENT_AI_TANY,35.91,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_P1GE2,PC_ENT_IUSE,2.46,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_P1GE3,PC_ENT,1.25,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_P1GE3,PC_ENT_AI_TANY,18.35,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_P1GE3,PC_ENT_IUSE,1.26,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PBAM,PC_ENT,1.66,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PBAM,PC_ENT_AI_TANY,24.34,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PBAM,PC_ENT_IUSE,1.68,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PFIN,PC_ENT,1.78,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PFIN,PC_ENT_AI_TANY,26.29,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PFIN,PC_ENT_IUSE,1.8,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PITS,PC_ENT,1.83,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PITS,PC_ENT_AI_TANY,26.96,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PITS,PC_ENT_IUSE,1.85,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PLOG,PC_ENT,0.72,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PLOG,PC_ENT_AI_TANY,10.62,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PLOG,PC_ENT_IUSE,0.73,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PMS,PC_ENT,1.99,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PMS,PC_ENT_AI_TANY,29.35,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PMS,PC_ENT_IUSE,2.01,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PPP,PC_ENT,1.67,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PPP,PC_ENT_AI_TANY,24.56,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PPP,PC_ENT_IUSE,1.69,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PRDI,PC_ENT,0.76,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PRDI,PC_ENT_AI_TANY,11.2,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_PRDI,PC_ENT_IUSE,0.77,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TANY,PC_ENT,6.79,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TANY,PC_ENT_IUSE,6.86,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TAR,PC_ENT,0.85,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TAR,PC_ENT_IUSE,0.86,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TGE2,PC_ENT,3.09,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TGE2,PC_ENT_IUSE,3.12,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TGE3,PC_ENT,1.58,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TGE3,PC_ENT_IUSE,1.6,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TIR,PC_ENT,1.68,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TIR,PC_ENT_IUSE,1.7,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TML,PC_ENT,1.83,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TML,PC_ENT_IUSE,1.85,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TNLG,PC_ENT,2.1,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TNLG,PC_ENT_IUSE,2.12,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TPA,PC_ENT,2.16,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TPA,PC_ENT_IUSE,2.18,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TSR,PC_ENT,1.64,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TSR,PC_ENT_IUSE,1.66,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TTM,PC_ENT,2.74,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TTM,PC_ENT_IUSE,2.78,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TX,PC_ENT,91.39,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C12,E_AI_TX,PC_ENT_IUSE,92.4,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C18,E_AI_ADOWN,PC_ENT,0.82,
isoc_eb_ain2,2024,EU27_2020,EU27_2020,GE10,C10-C18,E_AI_ADOWN,PC_ENT_AI_TANY,11.89,
